0.000000 0.489469
0.000244 0.498618
0.000488 0.169985
0.000732 0.474415
0.000976 0.154532
0.001220 0.295587
0.001464 -0.021609
0.001708 0.322132
0.001952 -0.179877
0.002196 -0.426887
0.002440 0.250791
0.002684 0.083842
0.002928 0.421674
0.003172 -0.164995
0.003416 -0.028571
0.003660 0.496790
0.003904 0.375681
0.004148 -0.272054
0.004392 -0.139572
0.004636 -0.215872
0.004880 -0.276579
0.005124 -0.405945
0.005368 0.336689
0.005612 0.131852
0.005856 -0.391392
0.006100 -0.275795
0.006344 -0.356949
0.006588 -0.242104
0.006832 0.120301
0.007076 -0.030890
0.007320 -0.085270
0.007564 -0.020808
0.007808 0.032245
0.008052 -0.136079
0.008296 0.472502
0.008540 0.182767
0.008784 0.470062
0.009028 -0.077240
0.009272 0.121612
0.009516 0.107930
0.009760 0.037277
0.010004 0.259528
0.010248 -0.262193
0.010492 0.344615
0.010736 0.431701
0.010980 0.190909
0.011224 -0.078292
0.011468 0.455254
0.011712 0.083140
0.011956 -0.021570
0.012200 0.002997
0.012444 0.625812
0.012688 -0.155877
0.012932 0.364868
0.013176 0.175203
0.013420 0.252160
0.013664 0.264363
0.013908 0.062500
0.014152 0.042601
0.014396 0.368668
0.014640 0.480356
0.014884 -0.151772
0.015128 0.360814
0.015372 0.324334
0.015616 0.252005
0.015860 0.422642
0.016104 0.251493
0.016348 0.613589
0.016592 0.176213
0.016836 -0.310981
0.017080 0.673477
0.017324 0.267650
0.017568 0.610130
0.017812 0.608324
0.018056 0.430326
0.018300 -0.287646
0.018544 0.334253
0.018788 0.286803
0.019032 0.496942
0.019276 0.499356
0.019520 0.487110
0.019764 0.452108
0.020008 -0.054649
0.020252 -0.183536
0.020496 -0.197242
0.020740 -0.025484
0.020984 0.251457
0.021228 0.183516
0.021472 0.682101
0.021716 0.589087
0.021960 0.263942
0.022204 0.240260
0.022448 0.129572
0.022692 0.475597
0.022936 0.616491
0.023180 0.032004
0.023424 0.086323
0.023668 -0.148395
0.023912 -0.135463
0.024156 0.699557
0.024400 0.191070
0.024644 0.236077
0.024888 0.128171
0.025132 -0.019867
0.025376 0.499746
0.025620 0.538601
0.025864 0.521825
0.026108 0.424511
0.026352 0.195940
0.026596 0.631519
0.026840 0.152309
0.027084 0.737593
0.027328 -0.177850
0.027572 0.560264
0.027816 -0.033130
0.028060 0.148156
0.028304 0.064310
0.028548 0.049082
0.028792 0.231628
0.029036 0.214072
0.029280 0.619790
0.029524 0.457501
0.029768 -0.077577
0.030012 -0.030412
0.030256 0.181369
0.030500 -0.155419
0.030744 -0.191153
0.030988 -0.179832
0.031232 0.066699
0.031476 0.296504
0.031720 0.512895
0.031964 0.092278
0.032208 0.526496
0.032452 0.174456
0.032696 0.323877
0.032940 0.643071
0.033184 0.261037
0.033428 0.438246
0.033672 0.049633
0.033916 0.437387
0.034160 0.177133
0.034404 0.702838
0.034648 0.686941
0.034892 0.497442
0.035136 -0.083347
0.035380 0.183074
0.035624 0.190955
0.035868 0.131951
0.036112 0.187627
0.036356 0.183606
0.036600 0.125857
0.036844 -0.148963
0.037088 0.429395
0.037332 0.290119
0.037576 0.477428
0.037820 -0.127679
0.038064 0.843079
0.038308 -0.082578
0.038552 0.408975
0.038796 0.625737
0.039040 0.318427
0.039284 0.371982
0.039528 0.241965
0.039772 0.162220
0.040016 0.288403
0.040260 0.083669
0.040504 0.442614
0.040748 0.873080
0.040992 0.042848
